search_id,user_id,requested_at,service_provider,product_name,pickup_address,pickup_lat,pickup_lng,destination_address,destination_lat,destination_lng,currency,price_min,price_max,eta_seconds,surge_multiplier,service_level,distance_meters,duration_seconds,price_min_discounted,price_max_discounted,data_source,region,pickup_place_types,destination_place_types,session_id
cac891ab-07b2-4fb9-9f25-16c55754e9bb,518f4eb5-6fcc-42e4-9034-72ceff5805a5,2024-08-13 16:03:39.117-04,UBER,UberX Priority,"734 South St, Holbrook",42.14725153,-71.02682238,Boston Logan International Airport (BOS),42.3653985,-71.0107832,USD,54.03,54.03,240.0,1.0,Standard,32490,2524,,,UberMobileAppApi,Boston,{premise},"{establishment,point_of_interest,airport}",b21837a6-fed9-45cc-b132-574e63bc15a4
cac891ab-07b2-4fb9-9f25-16c55754e9bb,518f4eb5-6fcc-42e4-9034-72ceff5805a5,2024-08-13 16:03:39.117-04,UBER,UberX,"734 South St, Holbrook",42.14725153,-71.02682238,Boston Logan International Airport (BOS),42.3653985,-71.0107832,USD,46.39,46.39,300.0,1.0,Standard,32490,2524,41.44,41.44,UberMobileAppApi,Boston,{premise},"{establishment,point_of_interest,airport}",b21837a6-fed9-45cc-b132-574e63bc15a4
cac891ab-07b2-4fb9-9f25-16c55754e9bb,518f4eb5-6fcc-42e4-9034-72ceff5805a5,2024-08-13 16:03:39.117-04,UBER,UberXL,"734 South St, Holbrook",42.14725153,-71.02682238,Boston Logan International Airport (BOS),42.3653985,-71.0107832,USD,69.04,69.04,600.0,1.0,XL,32490,2581,,,UberMobileAppApi,Boston,{premise},"{establishment,point_of_interest,airport}",b21837a6-fed9-45cc-b132-574e63bc15a4
cac891ab-07b2-4fb9-9f25-16c55754e9bb,518f4eb5-6fcc-42e4-9034-72ceff5805a5,2024-08-13 16:03:39.117-04,UBER,WAV,"734 South St, Holbrook",42.14725153,-71.02682238,Boston Logan International Airport (BOS),42.3653985,-71.0107832,USD,46.15,46.15,,1.0,WAV,32490,2797,41.44,41.44,UberMobileAppApi,Boston,{premise},"{establishment,point_of_interest,airport}",b21837a6-fed9-45cc-b132-574e63bc15a4
cac891ab-07b2-4fb9-9f25-16c55754e9bb,518f4eb5-6fcc-42e4-9034-72ceff5805a5,2024-08-13 16:03:39.117-04,UBER,UberX Share,"734 South St, Holbrook",42.14725153,-71.02682238,Boston Logan International Airport (BOS),42.3653985,-71.0107832,USD,38.41,38.41,300.0,1.0,Pool,32490,2586,,,UberMobileAppApi,Boston,{premise},"{establishment,point_of_interest,airport}",b21837a6-fed9-45cc-b132-574e63bc15a4
cac891ab-07b2-4fb9-9f25-16c55754e9bb,518f4eb5-6fcc-42e4-9034-72ceff5805a5,2024-08-13 16:03:39.117-04,UBER,Black SUV,"734 South St, Holbrook",42.14725153,-71.02682238,Boston Logan International Airport (BOS),42.3653985,-71.0107832,USD,106.16,106.16,420.0,1.0,Luxury,32490,2543,,,UberMobileAppApi,Boston,{premise},"{establishment,point_of_interest,airport}",b21837a6-fed9-45cc-b132-574e63bc15a4
cac891ab-07b2-4fb9-9f25-16c55754e9bb,518f4eb5-6fcc-42e4-9034-72ceff5805a5,2024-08-13 16:03:39.117-04,UBER,Comfort,"734 South St, Holbrook",42.14725153,-71.02682238,Boston Logan International Airport (BOS),42.3653985,-71.0107832,USD,51.53,51.53,240.0,1.0,Standard,32490,2574,,,UberMobileAppApi,Boston,{premise},"{establishment,point_of_interest,airport}",b21837a6-fed9-45cc-b132-574e63bc15a4
cac891ab-07b2-4fb9-9f25-16c55754e9bb,518f4eb5-6fcc-42e4-9034-72ceff5805a5,2024-08-13 16:03:39.117-04,UBER,Uber Pet,"734 South St, Holbrook",42.14725153,-71.02682238,Boston Logan International Airport (BOS),42.3653985,-71.0107832,USD,48.5,48.5,480.0,1.0,Standard,32490,2565,,,UberMobileAppApi,Boston,{premise},"{establishment,point_of_interest,airport}",b21837a6-fed9-45cc-b132-574e63bc15a4
cac891ab-07b2-4fb9-9f25-16c55754e9bb,518f4eb5-6fcc-42e4-9034-72ceff5805a5,2024-08-13 16:03:39.117-04,UBER,Black,"734 South St, Holbrook",42.14725153,-71.02682238,Boston Logan International Airport (BOS),42.3653985,-71.0107832,USD,96.33,96.33,300.0,1.0,Luxury,32490,2600,,,UberMobileAppApi,Boston,{premise},"{establishment,point_of_interest,airport}",b21837a6-fed9-45cc-b132-574e63bc15a4
adc82f90-07d5-451f-97a1-2f455b20619b,518f4eb5-6fcc-42e4-9034-72ceff5805a5,2024-08-13 16:03:53.529-04,LYFT,Lyft Priority Pickup,"734 South St, Holbrook",42.14725153,-71.02682238,Boston Logan International Airport (BOS),42.3653985,-71.0107832,USD,55.24,55.24,420.0,1.01,Standard,32360,3540,,,LyftMobileAppApiRandomAccount,Boston,{premise},"{establishment,point_of_interest,airport}",b21837a6-fed9-45cc-b132-574e63bc15a4
adc82f90-07d5-451f-97a1-2f455b20619b,518f4eb5-6fcc-42e4-9034-72ceff5805a5,2024-08-13 16:03:53.529-04,LYFT,Lyft Standard,"734 South St, Holbrook",42.14725153,-71.02682238,Boston Logan International Airport (BOS),42.3653985,-71.0107832,USD,52.99,52.99,480.0,1.01,Standard,32360,3600,,,LyftMobileAppApiRandomAccount,Boston,{premise},"{establishment,point_of_interest,airport}",b21837a6-fed9-45cc-b132-574e63bc15a4
adc82f90-07d5-451f-97a1-2f455b20619b,518f4eb5-6fcc-42e4-9034-72ceff5805a5,2024-08-13 16:03:53.529-04,LYFT,Lyft Wait & Save,"734 South St, Holbrook",42.14725153,-71.02682238,Boston Logan International Airport (BOS),42.3653985,-71.0107832,USD,42.99,42.99,0.0,1.01,Standard,32360,3600,,,LyftMobileAppApiRandomAccount,Boston,{premise},"{establishment,point_of_interest,airport}",b21837a6-fed9-45cc-b132-574e63bc15a4
adc82f90-07d5-451f-97a1-2f455b20619b,518f4eb5-6fcc-42e4-9034-72ceff5805a5,2024-08-13 16:03:53.529-04,LYFT,Lyft Black,"734 South St, Holbrook",42.14725153,-71.02682238,Boston Logan International Airport (BOS),42.3653985,-71.0107832,USD,115.05,115.05,840.0,1.0,Luxury,32360,3960,,,LyftMobileAppApiRandomAccount,Boston,{premise},"{establishment,point_of_interest,airport}",b21837a6-fed9-45cc-b132-574e63bc15a4
adc82f90-07d5-451f-97a1-2f455b20619b,518f4eb5-6fcc-42e4-9034-72ceff5805a5,2024-08-13 16:03:53.529-04,LYFT,Lyft Black SUV,"734 South St, Holbrook",42.14725153,-71.02682238,Boston Logan International Airport (BOS),42.3653985,-71.0107832,USD,126.69,126.69,840.0,1.0,Luxury,32360,3960,,,LyftMobileAppApiRandomAccount,Boston,{premise},"{establishment,point_of_interest,airport}",b21837a6-fed9-45cc-b132-574e63bc15a4
adc82f90-07d5-451f-97a1-2f455b20619b,518f4eb5-6fcc-42e4-9034-72ceff5805a5,2024-08-13 16:03:53.529-04,LYFT,Lyft XL,"734 South St, Holbrook",42.14725153,-71.02682238,Boston Logan International Airport (BOS),42.3653985,-71.0107832,USD,79.63,79.63,720.0,1.0,XL,32360,3840,,,LyftMobileAppApiRandomAccount,Boston,{premise},"{establishment,point_of_interest,airport}",b21837a6-fed9-45cc-b132-574e63bc15a4
adc82f90-07d5-451f-97a1-2f455b20619b,518f4eb5-6fcc-42e4-9034-72ceff5805a5,2024-08-13 16:03:53.529-04,LYFT,Lyft Extra Comfort,"734 South St, Holbrook",42.14725153,-71.02682238,Boston Logan International Airport (BOS),42.3653985,-71.0107832,USD,58.01,58.01,720.0,1.0,Luxury,32360,3840,,,LyftMobileAppApiRandomAccount,Boston,{premise},"{establishment,point_of_interest,airport}",b21837a6-fed9-45cc-b132-574e63bc15a4
adc82f90-07d5-451f-97a1-2f455b20619b,518f4eb5-6fcc-42e4-9034-72ceff5805a5,2024-08-13 16:03:56.579-04,UBER,UberXXL,"734 South St, Holbrook",42.14725153,-71.02682238,Boston Logan International Airport (BOS),42.3653985,-71.0107832,USD,82.65,82.65,600.0,1.0,XL,32490,2576,,,UberMobileAppApi,Boston,{premise},"{establishment,point_of_interest,airport}",b21837a6-fed9-45cc-b132-574e63bc15a4
adc82f90-07d5-451f-97a1-2f455b20619b,518f4eb5-6fcc-42e4-9034-72ceff5805a5,2024-08-13 16:03:56.579-04,UBER,Uber Green,"734 South St, Holbrook",42.14725153,-71.02682238,Boston Logan International Airport (BOS),42.3653985,-71.0107832,USD,51.27,51.27,900.0,1.0,Standard,32490,2593,45.14,45.14,UberMobileAppApi,Boston,{premise},"{establishment,point_of_interest,airport}",b21837a6-fed9-45cc-b132-574e63bc15a4
adc82f90-07d5-451f-97a1-2f455b20619b,518f4eb5-6fcc-42e4-9034-72ceff5805a5,2024-08-13 16:03:56.579-04,UBER,UberX Priority,"734 South St, Holbrook",42.14725153,-71.02682238,Boston Logan International Airport (BOS),42.3653985,-71.0107832,USD,54.03,54.03,240.0,1.0,Standard,32490,2524,,,UberMobileAppApi,Boston,{premise},"{establishment,point_of_interest,airport}",b21837a6-fed9-45cc-b132-574e63bc15a4
adc82f90-07d5-451f-97a1-2f455b20619b,518f4eb5-6fcc-42e4-9034-72ceff5805a5,2024-08-13 16:03:56.579-04,UBER,UberX,"734 South St, Holbrook",42.14725153,-71.02682238,Boston Logan International Airport (BOS),42.3653985,-71.0107832,USD,46.39,46.39,300.0,1.0,Standard,32490,2524,41.44,41.44,UberMobileAppApi,Boston,{premise},"{establishment,point_of_interest,airport}",b21837a6-fed9-45cc-b132-574e63bc15a4
adc82f90-07d5-451f-97a1-2f455b20619b,518f4eb5-6fcc-42e4-9034-72ceff5805a5,2024-08-13 16:03:56.579-04,UBER,UberXL,"734 South St, Holbrook",42.14725153,-71.02682238,Boston Logan International Airport (BOS),42.3653985,-71.0107832,USD,69.04,69.04,600.0,1.0,XL,32490,2581,,,UberMobileAppApi,Boston,{premise},"{establishment,point_of_interest,airport}",b21837a6-fed9-45cc-b132-574e63bc15a4
adc82f90-07d5-451f-97a1-2f455b20619b,518f4eb5-6fcc-42e4-9034-72ceff5805a5,2024-08-13 16:03:56.579-04,UBER,WAV,"734 South St, Holbrook",42.14725153,-71.02682238,Boston Logan International Airport (BOS),42.3653985,-71.0107832,USD,46.15,46.15,,1.0,WAV,32490,2797,41.44,41.44,UberMobileAppApi,Boston,{premise},"{establishment,point_of_interest,airport}",b21837a6-fed9-45cc-b132-574e63bc15a4
adc82f90-07d5-451f-97a1-2f455b20619b,518f4eb5-6fcc-42e4-9034-72ceff5805a5,2024-08-13 16:03:56.579-04,UBER,UberX Share,"734 South St, Holbrook",42.14725153,-71.02682238,Boston Logan International Airport (BOS),42.3653985,-71.0107832,USD,38.41,38.41,300.0,1.0,Pool,32490,2586,,,UberMobileAppApi,Boston,{premise},"{establishment,point_of_interest,airport}",b21837a6-fed9-45cc-b132-574e63bc15a4
adc82f90-07d5-451f-97a1-2f455b20619b,518f4eb5-6fcc-42e4-9034-72ceff5805a5,2024-08-13 16:03:56.579-04,UBER,Black SUV,"734 South St, Holbrook",42.14725153,-71.02682238,Boston Logan International Airport (BOS),42.3653985,-71.0107832,USD,106.16,106.16,420.0,1.0,Luxury,32490,2543,,,UberMobileAppApi,Boston,{premise},"{establishment,point_of_interest,airport}",b21837a6-fed9-45cc-b132-574e63bc15a4
adc82f90-07d5-451f-97a1-2f455b20619b,518f4eb5-6fcc-42e4-9034-72ceff5805a5,2024-08-13 16:03:56.579-04,UBER,Comfort,"734 South St, Holbrook",42.14725153,-71.02682238,Boston Logan International Airport (BOS),42.3653985,-71.0107832,USD,51.53,51.53,240.0,1.0,Standard,32490,2574,,,UberMobileAppApi,Boston,{premise},"{establishment,point_of_interest,airport}",b21837a6-fed9-45cc-b132-574e63bc15a4
adc82f90-07d5-451f-97a1-2f455b20619b,518f4eb5-6fcc-42e4-9034-72ceff5805a5,2024-08-13 16:03:56.579-04,UBER,Uber Pet,"734 South St, Holbrook",42.14725153,-71.02682238,Boston Logan International Airport (BOS),42.3653985,-71.0107832,USD,48.5,48.5,480.0,1.0,Standard,32490,2565,,,UberMobileAppApi,Boston,{premise},"{establishment,point_of_interest,airport}",b21837a6-fed9-45cc-b132-574e63bc15a4
adc82f90-07d5-451f-97a1-2f455b20619b,518f4eb5-6fcc-42e4-9034-72ceff5805a5,2024-08-13 16:03:56.579-04,UBER,Black,"734 South St, Holbrook",42.14725153,-71.02682238,Boston Logan International Airport (BOS),42.3653985,-71.0107832,USD,96.33,96.33,300.0,1.0,Luxury,32490,2600,,,UberMobileAppApi,Boston,{premise},"{establishment,point_of_interest,airport}",b21837a6-fed9-45cc-b132-574e63bc15a4
69737be6-feb8-4b52-ba2a-d849b8751b98,978dbc6f-571d-4155-a828-9a9e5c6edce7,2024-08-24 03:59:43.358-04,LYFT,Lyft Priority Pickup,"95 Station Landing, Medford",42.40240394,-71.08177093,Boston Logan International Airport (BOS),42.3653985,-71.0107832,USD,27.04,27.04,420.0,1.0,Standard,10970,1380,,,LyftMobileAppApi,Boston,"{point_of_interest,establishment}","{establishment,point_of_interest,airport}",af738ff5-e3d4-456d-8023-bdb49c1dd04e
486e056f-fc6c-4e29-8b85-7e07cd2a6730,d776fd9f-843d-4efa-adbd-fce96e402168,2024-08-14 10:06:34.836-04,LYFT,Lyft Priority Pickup,Emerson College,42.3522266,-71.0658133,Boston Logan International Airport (BOS),42.3653985,-71.0107832,USD,20.83,20.83,60.0,1.0,Standard,8148,1020,,,LyftMobileAppApiRandomAccount,Boston,"{establishment,point_of_interest,school,university}","{establishment,point_of_interest,airport}",87f4c881-de5f-424d-8a9f-f004b32924aa
486e056f-fc6c-4e29-8b85-7e07cd2a6730,d776fd9f-843d-4efa-adbd-fce96e402168,2024-08-14 10:06:34.836-04,LYFT,Lyft Standard,Emerson College,42.3522266,-71.0658133,Boston Logan International Airport (BOS),42.3653985,-71.0107832,USD,18.83,18.83,120.0,1.0,Standard,8148,1080,,,LyftMobileAppApiRandomAccount,Boston,"{establishment,point_of_interest,school,university}","{establishment,point_of_interest,airport}",87f4c881-de5f-424d-8a9f-f004b32924aa
486e056f-fc6c-4e29-8b85-7e07cd2a6730,d776fd9f-843d-4efa-adbd-fce96e402168,2024-08-14 10:06:34.836-04,LYFT,Lyft Wait & Save,Emerson College,42.3522266,-71.0658133,Boston Logan International Airport (BOS),42.3653985,-71.0107832,USD,14.99,14.99,0.0,1.0,Standard,8148,1080,,,LyftMobileAppApiRandomAccount,Boston,"{establishment,point_of_interest,school,university}","{establishment,point_of_interest,airport}",87f4c881-de5f-424d-8a9f-f004b32924aa
486e056f-fc6c-4e29-8b85-7e07cd2a6730,d776fd9f-843d-4efa-adbd-fce96e402168,2024-08-14 10:06:34.836-04,LYFT,Lyft Black,Emerson College,42.3522266,-71.0658133,Boston Logan International Airport (BOS),42.3653985,-71.0107832,USD,41.54,41.54,180.0,1.0,Luxury,8148,1140,,,LyftMobileAppApiRandomAccount,Boston,"{establishment,point_of_interest,school,university}","{establishment,point_of_interest,airport}",87f4c881-de5f-424d-8a9f-f004b32924aa
486e056f-fc6c-4e29-8b85-7e07cd2a6730,d776fd9f-843d-4efa-adbd-fce96e402168,2024-08-14 10:06:34.836-04,LYFT,Lyft Black SUV,Emerson College,42.3522266,-71.0658133,Boston Logan International Airport (BOS),42.3653985,-71.0107832,USD,49.5,49.5,180.0,1.0,Luxury,8148,1140,,,LyftMobileAppApiRandomAccount,Boston,"{establishment,point_of_interest,school,university}","{establishment,point_of_interest,airport}",87f4c881-de5f-424d-8a9f-f004b32924aa
486e056f-fc6c-4e29-8b85-7e07cd2a6730,d776fd9f-843d-4efa-adbd-fce96e402168,2024-08-14 10:06:34.836-04,LYFT,Lyft Extra Comfort,Emerson College,42.3522266,-71.0658133,Boston Logan International Airport (BOS),42.3653985,-71.0107832,USD,22.9,22.9,240.0,1.0,Luxury,8148,1200,,,LyftMobileAppApiRandomAccount,Boston,"{establishment,point_of_interest,school,university}","{establishment,point_of_interest,airport}",87f4c881-de5f-424d-8a9f-f004b32924aa
486e056f-fc6c-4e29-8b85-7e07cd2a6730,d776fd9f-843d-4efa-adbd-fce96e402168,2024-08-14 10:06:34.836-04,LYFT,Lyft XL,Emerson College,42.3522266,-71.0658133,Boston Logan International Airport (BOS),42.3653985,-71.0107832,USD,29.86,29.86,300.0,1.0,XL,8148,1260,,,LyftMobileAppApiRandomAccount,Boston,"{establishment,point_of_interest,school,university}","{establishment,point_of_interest,airport}",87f4c881-de5f-424d-8a9f-f004b32924aa
ccaa564f-3d65-4046-9f45-7b2da8ae7c6c,d776fd9f-843d-4efa-adbd-fce96e402168,2024-08-14 10:07:00.034-04,LYFT,Lyft Priority Pickup,Emerson College,42.3522266,-71.0658133,Boston Logan International Airport (BOS),42.3653985,-71.0107832,USD,20.83,20.83,120.0,1.0,Standard,8148,1080,,,LyftMobileAppApiRandomAccount,Boston,"{establishment,point_of_interest,school,university}","{establishment,point_of_interest,airport}",87f4c881-de5f-424d-8a9f-f004b32924aa
ccaa564f-3d65-4046-9f45-7b2da8ae7c6c,d776fd9f-843d-4efa-adbd-fce96e402168,2024-08-14 10:07:00.034-04,LYFT,Lyft Standard,Emerson College,42.3522266,-71.0658133,Boston Logan International Airport (BOS),42.3653985,-71.0107832,USD,18.83,18.83,180.0,1.0,Standard,8148,1140,,,LyftMobileAppApiRandomAccount,Boston,"{establishment,point_of_interest,school,university}","{establishment,point_of_interest,airport}",87f4c881-de5f-424d-8a9f-f004b32924aa
ccaa564f-3d65-4046-9f45-7b2da8ae7c6c,d776fd9f-843d-4efa-adbd-fce96e402168,2024-08-14 10:07:00.034-04,LYFT,Lyft Wait & Save,Emerson College,42.3522266,-71.0658133,Boston Logan International Airport (BOS),42.3653985,-71.0107832,USD,14.99,14.99,0.0,1.0,Standard,8148,1140,,,LyftMobileAppApiRandomAccount,Boston,"{establishment,point_of_interest,school,university}","{establishment,point_of_interest,airport}",87f4c881-de5f-424d-8a9f-f004b32924aa
ccaa564f-3d65-4046-9f45-7b2da8ae7c6c,d776fd9f-843d-4efa-adbd-fce96e402168,2024-08-14 10:07:00.034-04,LYFT,Lyft XL,Emerson College,42.3522266,-71.0658133,Boston Logan International Airport (BOS),42.3653985,-71.0107832,USD,29.86,29.86,300.0,1.0,XL,8148,1260,,,LyftMobileAppApiRandomAccount,Boston,"{establishment,point_of_interest,school,university}","{establishment,point_of_interest,airport}",87f4c881-de5f-424d-8a9f-f004b32924aa
ccaa564f-3d65-4046-9f45-7b2da8ae7c6c,d776fd9f-843d-4efa-adbd-fce96e402168,2024-08-14 10:07:00.034-04,LYFT,Lyft Extra Comfort,Emerson College,42.3522266,-71.0658133,Boston Logan International Airport (BOS),42.3653985,-71.0107832,USD,22.9,22.9,300.0,1.0,Luxury,8148,1260,,,LyftMobileAppApiRandomAccount,Boston,"{establishment,point_of_interest,school,university}","{establishment,point_of_interest,airport}",87f4c881-de5f-424d-8a9f-f004b32924aa
ccaa564f-3d65-4046-9f45-7b2da8ae7c6c,d776fd9f-843d-4efa-adbd-fce96e402168,2024-08-14 10:07:00.034-04,LYFT,Lyft Black SUV,Emerson College,42.3522266,-71.0658133,Boston Logan International Airport (BOS),42.3653985,-71.0107832,USD,49.5,49.5,180.0,1.0,Luxury,8148,1140,,,LyftMobileAppApiRandomAccount,Boston,"{establishment,point_of_interest,school,university}","{establishment,point_of_interest,airport}",87f4c881-de5f-424d-8a9f-f004b32924aa
ccaa564f-3d65-4046-9f45-7b2da8ae7c6c,d776fd9f-843d-4efa-adbd-fce96e402168,2024-08-14 10:07:00.034-04,LYFT,Lyft Black,Emerson College,42.3522266,-71.0658133,Boston Logan International Airport (BOS),42.3653985,-71.0107832,USD,41.54,41.54,180.0,1.0,Luxury,8148,1140,,,LyftMobileAppApiRandomAccount,Boston,"{establishment,point_of_interest,school,university}","{establishment,point_of_interest,airport}",87f4c881-de5f-424d-8a9f-f004b32924aa
6ecb639e-24b2-46da-995b-714023c2eff0,85b3a0d4-74ed-49bf-8fc9-b722a97c50db,2024-08-15 10:55:49.347-04,LYFT,Lyft Priority Pickup,"19 Scotia St, Boston",42.34654707,-71.08568891,Logan Airport (BOS),42.3653985,-71.0107832,USD,25.7,25.7,180.0,1.0,Standard,10636,1200,,,LyftMobileAppApi,Boston,"{point_of_interest,parking,establishment}","{establishment,point_of_interest,airport}",b2175e15-04c4-456f-8f04-16e39ce6812d
6ecb639e-24b2-46da-995b-714023c2eff0,85b3a0d4-74ed-49bf-8fc9-b722a97c50db,2024-08-15 10:55:49.347-04,LYFT,Lyft Standard,"19 Scotia St, Boston",42.34654707,-71.08568891,Logan Airport (BOS),42.3653985,-71.0107832,USD,23.7,23.7,240.0,1.0,Standard,10636,1260,,,LyftMobileAppApi,Boston,"{point_of_interest,parking,establishment}","{establishment,point_of_interest,airport}",b2175e15-04c4-456f-8f04-16e39ce6812d
6ecb639e-24b2-46da-995b-714023c2eff0,85b3a0d4-74ed-49bf-8fc9-b722a97c50db,2024-08-15 10:55:49.347-04,LYFT,Lyft Wait & Save,"19 Scotia St, Boston",42.34654707,-71.08568891,Logan Airport (BOS),42.3653985,-71.0107832,USD,18.99,18.99,0.0,1.0,Standard,10636,1260,,,LyftMobileAppApi,Boston,"{point_of_interest,parking,establishment}","{establishment,point_of_interest,airport}",b2175e15-04c4-456f-8f04-16e39ce6812d
6ecb639e-24b2-46da-995b-714023c2eff0,85b3a0d4-74ed-49bf-8fc9-b722a97c50db,2024-08-15 10:55:49.347-04,LYFT,Lyft XL,"19 Scotia St, Boston",42.34654707,-71.08568891,Logan Airport (BOS),42.3653985,-71.0107832,USD,33.63,33.63,360.0,1.0,XL,10636,1380,,,LyftMobileAppApi,Boston,"{point_of_interest,parking,establishment}","{establishment,point_of_interest,airport}",b2175e15-04c4-456f-8f04-16e39ce6812d
6ecb639e-24b2-46da-995b-714023c2eff0,85b3a0d4-74ed-49bf-8fc9-b722a97c50db,2024-08-15 10:55:49.347-04,LYFT,Lyft Extra Comfort,"19 Scotia St, Boston",42.34654707,-71.08568891,Logan Airport (BOS),42.3653985,-71.0107832,USD,25.7,25.7,360.0,1.0,Luxury,10636,1380,,,LyftMobileAppApi,Boston,"{point_of_interest,parking,establishment}","{establishment,point_of_interest,airport}",b2175e15-04c4-456f-8f04-16e39ce6812d
6ecb639e-24b2-46da-995b-714023c2eff0,85b3a0d4-74ed-49bf-8fc9-b722a97c50db,2024-08-15 10:55:49.347-04,LYFT,Lyft Black SUV,"19 Scotia St, Boston",42.34654707,-71.08568891,Logan Airport (BOS),42.3653985,-71.0107832,USD,54.69,54.69,300.0,1.0,Luxury,10636,1320,,,LyftMobileAppApi,Boston,"{point_of_interest,parking,establishment}","{establishment,point_of_interest,airport}",b2175e15-04c4-456f-8f04-16e39ce6812d
6ecb639e-24b2-46da-995b-714023c2eff0,85b3a0d4-74ed-49bf-8fc9-b722a97c50db,2024-08-15 10:55:49.347-04,LYFT,Lyft Black,"19 Scotia St, Boston",42.34654707,-71.08568891,Logan Airport (BOS),42.3653985,-71.0107832,USD,46.44,46.44,240.0,1.0,Luxury,10636,1260,,,LyftMobileAppApi,Boston,"{point_of_interest,parking,establishment}","{establishment,point_of_interest,airport}",b2175e15-04c4-456f-8f04-16e39ce6812d
dfb9fe4e-890b-450b-9a5c-8bf1e357fe4a,85b3a0d4-74ed-49bf-8fc9-b722a97c50db,2024-08-15 10:56:15.064-04,LYFT,Lyft Priority Pickup,"19 Scotia St, Boston",42.34654707,-71.08568891,Logan Airport (BOS),42.3653985,-71.0107832,USD,25.7,25.7,180.0,1.0,Standard,10636,1200,,,LyftMobileAppApi,Boston,"{point_of_interest,parking,establishment}","{establishment,point_of_interest,airport}",b2175e15-04c4-456f-8f04-16e39ce6812d
dfb9fe4e-890b-450b-9a5c-8bf1e357fe4a,85b3a0d4-74ed-49bf-8fc9-b722a97c50db,2024-08-15 10:56:15.064-04,LYFT,Lyft Standard,"19 Scotia St, Boston",42.34654707,-71.08568891,Logan Airport (BOS),42.3653985,-71.0107832,USD,23.7,23.7,240.0,1.0,Standard,10636,1260,,,LyftMobileAppApi,Boston,"{point_of_interest,parking,establishment}","{establishment,point_of_interest,airport}",b2175e15-04c4-456f-8f04-16e39ce6812d
eb83854d-bf63-47e5-b125-8d7cafb4ad00,85b3a0d4-74ed-49bf-8fc9-b722a97c50db,2024-08-15 10:56:37.814-04,LYFT,Lyft Priority Pickup,"19 Scotia St, Boston",42.34654707,-71.08568891,Logan Airport (BOS),42.3653985,-71.0107832,USD,25.7,25.7,180.0,1.0,Standard,10636,1200,,,LyftMobileAppApi,Boston,"{point_of_interest,parking,establishment}","{establishment,point_of_interest,airport}",b2175e15-04c4-456f-8f04-16e39ce6812d
eb83854d-bf63-47e5-b125-8d7cafb4ad00,85b3a0d4-74ed-49bf-8fc9-b722a97c50db,2024-08-15 10:56:37.814-04,LYFT,Lyft Standard,"19 Scotia St, Boston",42.34654707,-71.08568891,Logan Airport (BOS),42.3653985,-71.0107832,USD,23.7,23.7,240.0,1.0,Standard,10636,1260,,,LyftMobileAppApi,Boston,"{point_of_interest,parking,establishment}","{establishment,point_of_interest,airport}",b2175e15-04c4-456f-8f04-16e39ce6812d
eb83854d-bf63-47e5-b125-8d7cafb4ad00,85b3a0d4-74ed-49bf-8fc9-b722a97c50db,2024-08-15 10:56:37.814-04,LYFT,Lyft Wait & Save,"19 Scotia St, Boston",42.34654707,-71.08568891,Logan Airport (BOS),42.3653985,-71.0107832,USD,18.99,18.99,0.0,1.0,Standard,10636,1260,,,LyftMobileAppApi,Boston,"{point_of_interest,parking,establishment}","{establishment,point_of_interest,airport}",b2175e15-04c4-456f-8f04-16e39ce6812d
eb83854d-bf63-47e5-b125-8d7cafb4ad00,85b3a0d4-74ed-49bf-8fc9-b722a97c50db,2024-08-15 10:56:37.814-04,LYFT,Lyft XL,"19 Scotia St, Boston",42.34654707,-71.08568891,Logan Airport (BOS),42.3653985,-71.0107832,USD,33.63,33.63,360.0,1.0,XL,10636,1380,,,LyftMobileAppApi,Boston,"{point_of_interest,parking,establishment}","{establishment,point_of_interest,airport}",b2175e15-04c4-456f-8f04-16e39ce6812d
eb83854d-bf63-47e5-b125-8d7cafb4ad00,85b3a0d4-74ed-49bf-8fc9-b722a97c50db,2024-08-15 10:56:37.814-04,LYFT,Lyft Extra Comfort,"19 Scotia St, Boston",42.34654707,-71.08568891,Logan Airport (BOS),42.3653985,-71.0107832,USD,25.7,25.7,360.0,1.0,Luxury,10636,1380,,,LyftMobileAppApi,Boston,"{point_of_interest,parking,establishment}","{establishment,point_of_interest,airport}",b2175e15-04c4-456f-8f04-16e39ce6812d
eb83854d-bf63-47e5-b125-8d7cafb4ad00,85b3a0d4-74ed-49bf-8fc9-b722a97c50db,2024-08-15 10:56:37.814-04,LYFT,Lyft Black SUV,"19 Scotia St, Boston",42.34654707,-71.08568891,Logan Airport (BOS),42.3653985,-71.0107832,USD,54.69,54.69,240.0,1.0,Luxury,10636,1260,,,LyftMobileAppApi,Boston,"{point_of_interest,parking,establishment}","{establishment,point_of_interest,airport}",b2175e15-04c4-456f-8f04-16e39ce6812d
eb83854d-bf63-47e5-b125-8d7cafb4ad00,85b3a0d4-74ed-49bf-8fc9-b722a97c50db,2024-08-15 10:56:37.814-04,LYFT,Lyft Black,"19 Scotia St, Boston",42.34654707,-71.08568891,Logan Airport (BOS),42.3653985,-71.0107832,USD,46.44,46.44,240.0,1.0,Luxury,10636,1260,,,LyftMobileAppApi,Boston,"{point_of_interest,parking,establishment}","{establishment,point_of_interest,airport}",b2175e15-04c4-456f-8f04-16e39ce6812d
